order_id,payment_type,installments,payment_value
order_010527,voucher,1,417.15999999999997
order_010528,credit_card,1,102.11
order_010529,credit_card,3,122.39999999999999
order_010530,credit_card,10,170.1
order_010531,voucher,1,89.2
order_010532,boleto,1,264.95000000000005
order_010533,boleto,1,28.72
order_010534,credit_card,4,139.51
order_010535,credit_card,7,152.63000000000002
order_010536,boleto,1,74.16
order_010537,credit_card,1,656.5999999999999
order_010538,boleto,1,235.94
order_010539,credit_card,1,155.5
order_010540,credit_card,1,261.59000000000003
order_010541,credit_card,6,673.04
order_010542,credit_card,10,521.57
order_010543,credit_card,5,186.98
order_010544,credit_card,1,169.78
order_010545,credit_card,8,69.58
order_010546,credit_card,1,654.03
order_010547,credit_card,5,73.99
order_010548,credit_card,5,645.8399999999999
order_010549,credit_card,3,681.21
order_010550,credit_card,1,65.21000000000001
order_010551,credit_card,2,278.03000000000003
order_010552,boleto,1,415.69
order_010553,credit_card,1,424.16
order_010554,credit_card,5,76.68
order_010555,voucher,1,587.06
order_010556,credit_card,2,501.31
order_010557,boleto,1,436.49
order_010558,credit_card,2,141.84
order_010559,credit_card,7,201.58
order_010560,credit_card,1,174.78
order_010561,boleto,1,34.28
order_010562,credit_card,3,538.1999999999999
order_010563,credit_card,1,168.20000000000002
order_010564,credit_card,1,739.4
order_010565,credit_card,1,119.83
order_010566,credit_card,3,254.95
order_010567,credit_card,6,529.24
order_010568,credit_card,9,167.95
order_010569,credit_card,7,131.26999999999998
order_010570,credit_card,3,418.02000000000004
order_010571,credit_card,6,264.34
order_010572,voucher,1,368.72
order_010573,credit_card,4,318.61
order_010574,credit_card,1,644.99
order_010575,credit_card,2,381.17
order_010576,voucher,1,131.38
order_010577,credit_card,3,487.18
order_010578,credit_card,5,337.17
order_010579,credit_card,4,476.66999999999996
order_010580,credit_card,1,392.56
order_010581,credit_card,5,429.21999999999997
order_010582,credit_card,5,363.92
order_010583,credit_card,1,801.43
order_010584,credit_card,6,209.05
order_010585,credit_card,5,263.87
order_010586,credit_card,3,277.88
order_010587,credit_card,1,124.69
order_010588,boleto,1,323.97
order_010589,boleto,1,87.37
order_010590,boleto,1,243.42000000000002
order_010591,boleto,1,221.88
order_010592,credit_card,3,547.0
order_010593,boleto,1,286.11
order_010594,voucher,1,319.59999999999997
order_010595,credit_card,2,154.59
order_010596,credit_card,3,154.09
order_010597,voucher,1,146.81
order_010598,voucher,1,40.2
order_010599,credit_card,5,462.34999999999997
order_010600,debit_card,1,51.34
order_010601,credit_card,5,653.5
order_010602,credit_card,6,415.98
order_010603,credit_card,2,118.69
order_010604,credit_card,4,200.98
order_010605,credit_card,1,302.07
order_010606,credit_card,3,215.27999999999997
order_010607,credit_card,4,94.22
order_010608,credit_card,9,72.22
order_010609,credit_card,1,138.63
order_010610,credit_card,1,162.47
order_010611,credit_card,5,1088.6
order_010612,credit_card,2,130.34
order_010613,credit_card,3,552.16
order_010614,boleto,1,68.11
order_010615,credit_card,10,408.19000000000005
order_010616,voucher,1,183.52
order_010617,boleto,1,55.4
order_010618,boleto,1,300.99
order_010619,credit_card,5,470.54999999999995
order_010620,credit_card,4,86.17
order_010621,boleto,1,340.62
order_010622,credit_card,5,443.45
order_010623,voucher,1,1132.35
order_010624,voucher,1,130.19
order_010625,credit_card,2,233.44
order_010626,boleto,1,193.12
order_010627,boleto,1,306.14
order_010628,credit_card,8,225.35999999999999
order_010629,boleto,1,58.150000000000006
order_010630,credit_card,4,130.87
order_010631,boleto,1,185.63
order_010632,credit_card,2,261.90999999999997
order_010633,credit_card,1,334.75
order_010634,boleto,1,276.43
order_010635,credit_card,3,287.02
order_010636,credit_card,5,444.21999999999997
order_010637,credit_card,2,146.51
order_010638,boleto,1,193.18
order_010639,credit_card,1,648.92
order_010640,credit_card,6,420.58
order_010641,credit_card,3,217.82
order_010642,credit_card,4,420.85
order_010643,credit_card,4,631.54
order_010644,credit_card,5,248.96
order_010645,credit_card,4,49.18
order_010646,credit_card,5,167.39999999999998
order_010647,credit_card,2,359.65999999999997
order_010648,boleto,1,71.34
order_010649,credit_card,1,192.22
order_010650,credit_card,1,526.6099999999999
order_010651,credit_card,3,265.36
order_010652,credit_card,1,113.23
order_010653,voucher,1,470.7
order_010654,boleto,1,57.910000000000004
order_010655,credit_card,3,982.49
order_010656,credit_card,2,394.66
order_010657,credit_card,1,256.93
order_010658,credit_card,1,242.45999999999998
order_010659,voucher,1,486.5799999999999
order_010660,credit_card,1,423.31
order_010661,credit_card,2,164.38
order_010662,boleto,1,32.14
order_010663,credit_card,3,236.99
order_010664,credit_card,4,470.34999999999997
order_010665,credit_card,1,92.89
order_010666,credit_card,1,49.44
order_010667,credit_card,4,393.18
order_010668,credit_card,7,251.36
order_010669,voucher,1,200.68
order_010670,credit_card,1,210.11
order_010671,credit_card,2,202.1
order_010672,boleto,1,111.47
order_010673,credit_card,4,78.73
order_010674,credit_card,7,275.93
order_010675,credit_card,2,89.35
order_010676,credit_card,3,275.25
order_010677,boleto,1,181.96
order_010678,boleto,1,43.69
order_010679,credit_card,1,225.48
order_010680,boleto,1,156.89000000000001
order_010681,credit_card,8,365.51
order_010682,credit_card,3,561.15
order_010683,credit_card,1,400.69
order_010684,credit_card,4,532.5799999999999
order_010685,credit_card,1,41.57
order_010686,debit_card,1,626.38
order_010687,credit_card,8,234.81
order_010688,boleto,1,545.98
order_010689,boleto,1,277.28000000000003
order_010690,voucher,1,388.72999999999996
order_010691,credit_card,5,519.1
order_010692,credit_card,3,110.21000000000001
order_010693,credit_card,1,209.19
order_010694,credit_card,10,90.19
order_010695,credit_card,8,193.43
order_010696,credit_card,2,139.67000000000002
order_010697,credit_card,3,342.34000000000003
order_010698,credit_card,6,106.92
order_010699,boleto,1,153.72
order_010700,credit_card,6,79.23
order_010701,credit_card,1,297.86
order_010702,credit_card,6,442.41999999999996
order_010703,voucher,1,339.57
order_010704,credit_card,3,358.31
order_010705,credit_card,1,238.09
order_010706,credit_card,1,243.6
order_010707,debit_card,1,103.19
order_010708,credit_card,1,69.7
order_010709,credit_card,4,455.23
order_010710,credit_card,1,401.70000000000005
order_010711,boleto,1,350.84000000000003
order_010712,boleto,1,100.96000000000001
order_010713,credit_card,7,292.1
order_010714,credit_card,2,803.99
order_010715,boleto,1,395.79
order_010716,credit_card,2,330.4
order_010717,credit_card,8,887.45
order_010718,credit_card,3,32.07
order_010719,boleto,1,94.69
order_010720,credit_card,8,85.31
order_010721,credit_card,4,96.17
order_010722,credit_card,4,147.45999999999998
order_010723,boleto,1,66.28999999999999
order_010724,boleto,1,501.43
order_010725,credit_card,1,243.53
order_010726,credit_card,7,97.98
order_010727,voucher,1,427.42
order_010728,credit_card,1,555.97
order_010729,credit_card,1,126.09
order_010730,credit_card,2,80.1
order_010731,credit_card,9,575.37
order_010732,credit_card,1,327.75
order_010733,boleto,1,764.33
order_010734,credit_card,5,463.0
order_010735,credit_card,1,232.7
order_010736,boleto,1,486.54999999999995
order_010737,boleto,1,150.97
order_010738,credit_card,5,47.28
order_010739,credit_card,1,171.94
order_010740,credit_card,5,183.3
order_010741,credit_card,1,131.58
order_010742,credit_card,2,507.88
order_010743,credit_card,1,229.94
order_010744,credit_card,2,323.77
order_010745,credit_card,7,49.76
order_010746,credit_card,2,688.7800000000001
order_010747,credit_card,4,218.19
order_010748,credit_card,10,58.77
order_010749,credit_card,2,426.36
order_010750,credit_card,9,225.13
order_010751,credit_card,6,315.75
order_010752,credit_card,10,395.05
order_010753,credit_card,8,259.90999999999997
order_010754,boleto,1,88.64
order_010755,boleto,1,144.29
order_010756,credit_card,7,65.3
order_010757,credit_card,1,321.09999999999997
order_010758,credit_card,7,188.77999999999997
order_010759,credit_card,4,122.05
order_010760,boleto,1,236.14000000000001
order_010761,credit_card,7,153.46
order_010762,credit_card,1,352.41
order_010763,credit_card,5,488.54
order_010764,credit_card,1,312.44999999999993
order_010765,credit_card,4,138.85
order_010766,credit_card,3,401.34999999999997
order_010767,credit_card,1,971.64
order_010768,credit_card,6,129.98
order_010769,credit_card,9,1005.84
order_010770,boleto,1,439.33
order_010771,credit_card,2,394.97
order_010772,credit_card,1,541.72
order_010773,boleto,1,477.85
order_010774,credit_card,1,631.59
order_010775,credit_card,2,186.69
order_010776,credit_card,1,178.56
order_010777,credit_card,4,178.1
order_010778,boleto,1,193.73
order_010779,credit_card,7,418.26
order_010780,credit_card,1,185.2
order_010781,credit_card,1,29.13
order_010782,credit_card,5,86.33
order_010783,credit_card,1,92.15
order_010784,voucher,1,489.89
order_010785,debit_card,1,745.75
order_010786,credit_card,1,400.88
order_010787,credit_card,1,349.3
order_010788,debit_card,1,329.57
order_010789,credit_card,1,146.84
order_010790,credit_card,3,270.16999999999996
order_010791,credit_card,3,217.85
order_010792,credit_card,2,190.20000000000002
order_010793,credit_card,6,74.61
order_010794,credit_card,1,527.05
order_010795,credit_card,3,436.64
order_010796,boleto,1,413.02
order_010797,credit_card,1,37.879999999999995
order_010798,credit_card,3,622.73
order_010799,credit_card,1,134.55
order_010800,credit_card,2,818.87
order_010801,credit_card,4,184.14
order_010802,credit_card,1,208.39
order_010803,boleto,1,231.38
order_010804,credit_card,10,60.32
order_010805,credit_card,3,192.03
order_010806,boleto,1,86.46
order_010807,boleto,1,304.06
order_010808,boleto,1,924.6
order_010809,credit_card,4,700.47
order_010810,credit_card,7,39.88
order_010811,credit_card,1,131.85
order_010812,credit_card,2,150.53
order_010813,credit_card,1,335.38
order_010814,credit_card,4,135.33999999999997
order_010815,credit_card,10,957.51
order_010816,credit_card,1,533.99
order_010817,credit_card,5,96.95
order_010818,credit_card,6,161.8
order_010819,boleto,1,184.35
order_010820,credit_card,1,401.9
order_010821,credit_card,6,235.65
order_010822,credit_card,7,378.27
order_010823,boleto,1,96.80000000000001
order_010824,credit_card,2,81.06
order_010825,credit_card,2,262.46999999999997
order_010826,credit_card,8,409.87
order_010827,credit_card,2,139.88
order_010828,credit_card,1,214.29000000000002
order_010829,credit_card,1,71.63
order_010830,credit_card,1,457.57
order_010831,credit_card,4,218.52999999999997
order_010832,credit_card,1,364.2
order_010833,credit_card,4,81.32
order_010834,credit_card,2,99.42
order_010835,credit_card,3,620.33
order_010836,credit_card,1,374.18
order_010837,credit_card,3,483.48
order_010838,credit_card,4,30.15
order_010839,boleto,1,827.94
order_010840,credit_card,1,378.65999999999997
order_010841,credit_card,4,355.65
order_010842,credit_card,2,213.39000000000001
order_010843,boleto,1,157.14000000000001
order_010844,credit_card,1,528.97
order_010845,credit_card,1,178.10000000000002
order_010846,credit_card,2,59.54
order_010847,boleto,1,120.03
order_010848,credit_card,1,109.43
order_010849,credit_card,1,455.60999999999996
order_010850,boleto,1,295.83000000000004
order_010851,boleto,1,894.94
order_010852,credit_card,1,200.69
order_010853,credit_card,4,124.53
order_010854,credit_card,1,364.24
order_010855,credit_card,6,354.35
order_010856,credit_card,10,306.15999999999997
order_010857,credit_card,6,189.46
order_010858,voucher,1,24.58
order_010859,boleto,1,512.69
order_010860,credit_card,1,157.46
order_010861,voucher,1,94.08000000000001
order_010862,credit_card,3,220.62
order_010863,credit_card,1,338.72999999999996
order_010864,credit_card,1,740.25
order_010865,boleto,1,189.99
order_010866,credit_card,3,247.33
order_010867,credit_card,1,168.72
order_010868,boleto,1,395.77000000000004
order_010869,credit_card,2,191.54
order_010870,credit_card,2,59.85
order_010871,credit_card,3,182.27999999999997
order_010872,credit_card,4,703.9000000000001
order_010873,credit_card,1,72.83
order_010874,voucher,1,73.78999999999999
order_010875,credit_card,2,521.4399999999999
order_010876,credit_card,6,431.02
order_010877,credit_card,1,212.38
order_010878,credit_card,5,35.1
order_010879,boleto,1,448.57
order_010880,credit_card,1,602.66
order_010881,credit_card,4,88.29
order_010882,credit_card,1,320.83000000000004
order_010883,credit_card,5,32.120000000000005
order_010884,credit_card,8,483.28
order_010885,credit_card,6,435.77000000000004
order_010886,credit_card,1,392.01
order_010887,boleto,1,511.23
order_010888,credit_card,1,257.21
order_010889,credit_card,3,61.39
order_010890,credit_card,5,648.08
order_010891,credit_card,6,161.66
order_010892,voucher,1,421.2
order_010893,credit_card,3,775.64
order_010894,credit_card,3,69.5
order_010895,credit_card,2,345.69
order_010896,credit_card,1,153.17
order_010897,voucher,1,781.99
order_010898,credit_card,3,111.09
order_010899,boleto,1,654.98
order_010900,voucher,1,268.14
order_010901,credit_card,2,147.70000000000002
order_010902,credit_card,3,714.4
order_010903,boleto,1,104.53999999999999
order_010904,credit_card,3,136.38
order_010905,boleto,1,144.10999999999999
order_010906,credit_card,3,481.57000000000005
order_010907,boleto,1,154.91
order_010908,voucher,1,551.83
order_010909,credit_card,3,30.81
order_010910,credit_card,1,144.24
order_010911,credit_card,2,86.27
order_010912,boleto,1,232.04000000000002
order_010913,credit_card,8,296.95000000000005
order_010914,boleto,1,268.53
order_010915,credit_card,1,93.94999999999999
order_010916,boleto,1,606.79
order_010917,credit_card,1,311.40999999999997
order_010918,credit_card,1,195.32999999999998
order_010919,debit_card,1,388.71000000000004
order_010920,credit_card,3,55.72
order_010921,credit_card,4,149.85999999999999
order_010922,boleto,1,59.69
order_010923,credit_card,9,1046.02
order_010924,boleto,1,786.8299999999999
order_010925,credit_card,5,64.2
order_010926,credit_card,2,438.22999999999996
order_010927,boleto,1,384.52
order_010928,credit_card,6,257.84
order_010929,credit_card,7,446.91999999999996
order_010930,credit_card,7,264.55
order_010931,credit_card,1,64.15
order_010932,credit_card,1,870.35
order_010933,credit_card,1,466.98
order_010934,credit_card,1,147.46
order_010935,credit_card,10,693.39
order_010936,boleto,1,373.35
order_010937,credit_card,1,1093.77
order_010938,boleto,1,235.78
order_010939,credit_card,9,669.07
order_010940,credit_card,1,389.64
order_010941,voucher,1,376.07
order_010942,credit_card,7,79.06
order_010943,credit_card,9,489.02000000000004
order_010944,credit_card,1,113.66999999999999
order_010945,credit_card,2,517.81
order_010946,credit_card,2,188.57999999999998
order_010947,boleto,1,745.17
order_010948,credit_card,1,818.27
order_010949,credit_card,2,468.0
order_010950,credit_card,3,40.03
order_010951,credit_card,1,58.47
order_010952,boleto,1,91.62
order_010953,boleto,1,120.66
order_010954,credit_card,1,169.72
order_010955,boleto,1,294.25
order_010956,credit_card,1,395.0
order_010957,credit_card,1,453.47
order_010958,credit_card,3,173.42999999999998
order_010959,voucher,1,326.19
order_010960,voucher,1,530.76
order_010961,boleto,1,304.78999999999996
order_010962,voucher,1,187.14
order_010963,boleto,1,348.58
order_010964,boleto,1,492.5
order_010965,credit_card,6,616.31
