order_id,customer_id,customer_state,order_status,order_purchase_timestamp,order_delivered_date,order_estimated_delivery_date,delivery_days,estimated_delivery_days,delivery_delta,review_score
order_008489,cust_001128,GO,delivered,2018-06-23 05:40:00,2018-06-24 05:40:00,2018-07-06 05:40:00,1.0,13,-12.0,4
order_008490,cust_000597,SP,delivered,2017-11-18 03:38:00,2017-11-26 03:38:00,2017-11-28 03:38:00,8.0,10,-2.0,5
order_008491,cust_005561,SP,delivered,2017-12-31 22:28:00,2018-01-16 22:28:00,2018-01-10 22:28:00,16.0,10,6.0,3
order_008492,cust_008863,SP,delivered,2016-10-05 21:56:00,2016-10-13 21:56:00,2016-10-15 21:56:00,8.0,10,-2.0,4
order_008493,cust_004730,SP,delivered,2017-10-06 10:25:00,2017-10-12 10:25:00,2017-10-16 10:25:00,6.0,10,-4.0,4
order_008494,cust_005019,PA,delivered,2017-03-10 22:02:00,2017-03-29 22:02:00,2017-03-29 22:02:00,19.0,19,0.0,5
order_008495,cust_006105,BA,delivered,2018-04-11 15:05:00,2018-04-29 15:05:00,2018-04-24 15:05:00,18.0,13,5.0,5
order_008496,cust_003715,RJ,delivered,2017-11-27 06:43:00,2017-12-17 06:43:00,2017-12-07 06:43:00,20.0,10,10.0,3
order_008497,cust_003337,SP,delivered,2017-08-15 06:53:00,2017-08-23 06:53:00,2017-08-25 06:53:00,8.0,10,-2.0,4
order_008498,cust_002899,SP,delivered,2017-11-24 18:21:00,2017-12-10 18:21:00,2017-12-04 18:21:00,16.0,10,6.0,4
order_008499,cust_006563,SP,delivered,2017-05-23 15:49:00,2017-05-24 15:49:00,2017-06-02 15:49:00,1.0,10,-9.0,3
order_008500,cust_002308,RS,delivered,2018-08-22 09:32:00,2018-08-31 09:32:00,2018-09-04 09:32:00,9.0,13,-4.0,5
order_008501,cust_002463,SP,delivered,2016-11-25 07:02:00,2016-11-29 07:02:00,2016-12-05 07:02:00,4.0,10,-6.0,5
order_008502,cust_003583,SP,delivered,2018-07-21 15:23:00,2018-08-07 15:23:00,2018-07-31 15:23:00,17.0,10,7.0,4
order_008503,cust_003990,SP,delivered,2017-12-11 02:01:00,2017-12-27 02:01:00,2017-12-21 02:01:00,16.0,10,6.0,3
order_008504,cust_002748,RJ,delivered,2018-02-25 11:39:00,2018-03-05 11:39:00,2018-03-07 11:39:00,8.0,10,-2.0,5
order_008505,cust_005504,MG,delivered,2017-08-16 18:23:00,2017-08-21 18:23:00,2017-08-26 18:23:00,5.0,10,-5.0,4
order_008506,cust_007073,SP,processing,2018-09-12 17:19:00,2018-09-20 17:19:00,2018-09-22 17:19:00,8.0,10,-2.0,5
order_008507,cust_008363,GO,delivered,2017-07-29 14:48:00,2017-08-06 14:48:00,2017-08-11 14:48:00,8.0,13,-5.0,4
order_008508,cust_005943,BA,delivered,2018-01-30 17:30:00,2018-02-19 17:30:00,2018-02-12 17:30:00,20.0,13,7.0,4
order_008509,cust_003296,RJ,delivered,2018-09-26 17:40:00,2018-10-08 17:40:00,2018-10-06 17:40:00,12.0,10,2.0,4
order_008510,cust_004101,MG,delivered,2018-07-29 04:42:00,2018-08-01 04:42:00,2018-08-08 04:42:00,3.0,10,-7.0,4
order_008511,cust_007755,SP,delivered,2017-12-22 03:57:00,2017-12-23 03:57:00,2018-01-01 03:57:00,1.0,10,-9.0,5
order_008512,cust_001227,SP,delivered,2018-09-25 09:35:00,2018-09-26 09:35:00,2018-10-05 09:35:00,1.0,10,-9.0,5
order_008513,cust_007409,RS,delivered,2018-04-18 22:34:00,2018-05-04 22:34:00,2018-05-01 22:34:00,16.0,13,3.0,5
order_008514,cust_000721,SP,delivered,2017-05-23 15:20:00,2017-06-10 15:20:00,2017-06-02 15:20:00,18.0,10,8.0,4
order_008515,cust_000930,MG,delivered,2017-11-03 10:40:00,2017-11-10 10:40:00,2017-11-13 10:40:00,7.0,10,-3.0,3
order_008516,cust_009270,RJ,delivered,2017-09-11 00:41:00,2017-09-12 00:41:00,2017-09-21 00:41:00,1.0,10,-9.0,4
order_008517,cust_005288,PE,shipped,2017-09-19 11:23:00,2017-10-12 11:23:00,2017-10-08 11:23:00,23.0,19,4.0,3
order_008518,cust_000613,MG,delivered,2018-05-23 01:46:00,2018-05-24 01:46:00,2018-06-02 01:46:00,1.0,10,-9.0,3
order_008519,cust_008604,SP,delivered,2018-01-25 23:19:00,2018-01-29 23:19:00,2018-02-04 23:19:00,4.0,10,-6.0,4
order_008520,cust_000838,MG,delivered,2016-11-15 15:33:00,2016-11-20 15:33:00,2016-11-25 15:33:00,5.0,10,-5.0,5
order_008521,cust_003687,SP,delivered,2018-07-27 12:17:00,2018-07-28 12:17:00,2018-08-06 12:17:00,1.0,10,-9.0,5
order_008522,cust_008523,RS,delivered,2017-08-11 21:50:00,2017-08-25 21:50:00,2017-08-24 21:50:00,14.0,13,1.0,4
order_008523,cust_002835,RJ,delivered,2018-09-28 10:13:00,2018-10-05 10:13:00,2018-10-08 10:13:00,7.0,10,-3.0,5
order_008524,cust_006472,RJ,delivered,2018-09-06 02:08:00,2018-09-07 02:08:00,2018-09-16 02:08:00,1.0,10,-9.0,3
order_008525,cust_006376,RJ,delivered,2018-08-30 04:45:00,2018-09-06 04:45:00,2018-09-09 04:45:00,7.0,10,-3.0,4
order_008526,cust_005795,SP,delivered,2018-06-21 06:11:00,2018-06-25 06:11:00,2018-07-01 06:11:00,4.0,10,-6.0,4
order_008527,cust_006386,SP,delivered,2017-06-03 20:17:00,2017-06-04 20:17:00,2017-06-13 20:17:00,1.0,10,-9.0,5
order_008528,cust_000589,PR,delivered,2017-12-20 10:26:00,2018-01-03 10:26:00,2018-01-02 10:26:00,14.0,13,1.0,5
order_008529,cust_005492,ES,canceled,2017-06-07 23:40:00,2017-06-17 23:40:00,2017-06-20 23:40:00,10.0,13,-3.0,1
order_008530,cust_002034,GO,delivered,2017-07-09 10:49:00,2017-07-17 10:49:00,2017-07-22 10:49:00,8.0,13,-5.0,4
order_008531,cust_005185,SP,delivered,2018-02-18 01:19:00,2018-02-19 01:19:00,2018-02-28 01:19:00,1.0,10,-9.0,5
order_008532,cust_005150,RJ,delivered,2016-11-16 12:46:00,2016-11-24 12:46:00,2016-11-26 12:46:00,8.0,10,-2.0,4
order_008533,cust_000036,SP,delivered,2018-09-14 07:36:00,2018-09-21 07:36:00,2018-09-24 07:36:00,7.0,10,-3.0,4
order_008534,cust_007548,DF,delivered,2018-08-18 04:06:00,2018-08-19 04:06:00,2018-08-31 04:06:00,1.0,13,-12.0,4
order_008535,cust_008339,SP,delivered,2017-10-18 11:51:00,2017-11-07 11:51:00,2017-10-28 11:51:00,20.0,10,10.0,2
order_008536,cust_008238,MG,delivered,2017-12-13 11:40:00,2017-12-28 11:40:00,2017-12-23 11:40:00,15.0,10,5.0,4
order_008537,cust_002795,BA,delivered,2017-11-23 03:39:00,2017-12-02 03:39:00,2017-12-06 03:39:00,9.0,13,-4.0,5
order_008538,cust_001501,MT,canceled,2018-07-30 18:53:00,2018-08-21 18:53:00,2018-08-18 18:53:00,22.0,19,3.0,2
order_008539,cust_006499,SP,delivered,2018-04-10 00:54:00,2018-04-15 00:54:00,2018-04-20 00:54:00,5.0,10,-5.0,4
order_008540,cust_005297,PB,delivered,2017-07-26 10:54:00,2017-08-09 10:54:00,2017-08-14 10:54:00,14.0,19,-5.0,4
order_008541,cust_006596,SP,delivered,2017-11-17 12:49:00,2017-11-28 12:49:00,2017-11-27 12:49:00,11.0,10,1.0,5
order_008542,cust_006665,SP,delivered,2017-11-11 20:51:00,2017-11-16 20:51:00,2017-11-21 20:51:00,5.0,10,-5.0,4
order_008543,cust_006320,SP,delivered,2018-09-09 09:44:00,2018-09-18 09:44:00,2018-09-19 09:44:00,9.0,10,-1.0,4
order_008544,cust_002022,MG,delivered,2017-04-19 11:44:00,2017-04-20 11:44:00,2017-04-29 11:44:00,1.0,10,-9.0,4
order_008545,cust_008401,SP,delivered,2016-12-25 01:34:00,2016-12-26 01:34:00,2017-01-04 01:34:00,1.0,10,-9.0,4
order_008546,cust_007209,RJ,delivered,2018-07-29 16:25:00,2018-08-05 16:25:00,2018-08-08 16:25:00,7.0,10,-3.0,5
order_008547,cust_007291,MG,delivered,2018-08-07 20:50:00,2018-08-08 20:50:00,2018-08-17 20:50:00,1.0,10,-9.0,5
order_008548,cust_009379,SP,delivered,2018-07-24 11:15:00,2018-08-04 11:15:00,2018-08-03 11:15:00,11.0,10,1.0,5
order_008549,cust_008030,SP,delivered,2017-12-11 19:19:00,2017-12-22 19:19:00,2017-12-21 19:19:00,11.0,10,1.0,3
order_008550,cust_003053,SP,delivered,2018-03-24 21:09:00,2018-03-25 21:09:00,2018-04-03 21:09:00,1.0,10,-9.0,4
order_008551,cust_000034,MG,delivered,2018-01-05 22:54:00,2018-01-10 22:54:00,2018-01-15 22:54:00,5.0,10,-5.0,4
order_008552,cust_002043,RJ,delivered,2016-12-08 14:29:00,2016-12-20 14:29:00,2016-12-18 14:29:00,12.0,10,2.0,5
order_008553,cust_009468,SP,delivered,2018-02-05 07:50:00,2018-02-06 07:50:00,2018-02-15 07:50:00,1.0,10,-9.0,4
order_008554,cust_004854,SP,delivered,2016-10-24 04:11:00,2016-11-01 04:11:00,2016-11-03 04:11:00,8.0,10,-2.0,5
order_008555,cust_002954,SP,delivered,2017-09-04 09:53:00,2017-09-06 09:53:00,2017-09-14 09:53:00,2.0,10,-8.0,4
order_008556,cust_008455,PR,delivered,2018-08-26 13:59:00,2018-08-30 13:59:00,2018-09-08 13:59:00,4.0,13,-9.0,4
order_008557,cust_009320,RS,delivered,2017-08-17 21:11:00,2017-08-28 21:11:00,2017-08-30 21:11:00,11.0,13,-2.0,4
order_008558,cust_003291,RS,delivered,2018-08-30 23:44:00,2018-08-31 23:44:00,2018-09-12 23:44:00,1.0,13,-12.0,4
order_008559,cust_008598,SP,delivered,2017-07-01 20:52:00,2017-07-07 20:52:00,2017-07-11 20:52:00,6.0,10,-4.0,4
order_008560,cust_009421,SP,delivered,2017-08-26 16:00:00,2017-09-05 16:00:00,2017-09-05 16:00:00,10.0,10,0.0,4
order_008561,cust_006779,MG,delivered,2018-03-04 21:41:00,2018-03-05 21:41:00,2018-03-14 21:41:00,1.0,10,-9.0,4
order_008562,cust_002111,SP,delivered,2018-05-24 04:10:00,2018-05-25 04:10:00,2018-06-03 04:10:00,1.0,10,-9.0,5
order_008563,cust_003016,RJ,delivered,2017-12-06 09:05:00,2017-12-18 09:05:00,2017-12-16 09:05:00,12.0,10,2.0,4
order_008564,cust_009013,GO,delivered,2018-07-30 14:40:00,2018-07-31 14:40:00,2018-08-12 14:40:00,1.0,13,-12.0,5
order_008565,cust_009063,SC,delivered,2016-11-16 07:22:00,2016-12-03 07:22:00,2016-11-29 07:22:00,17.0,13,4.0,3
order_008566,cust_004133,SP,processing,2018-08-20 22:37:00,2018-08-21 22:37:00,2018-08-30 22:37:00,1.0,10,-9.0,5
order_008567,cust_004855,RS,delivered,2017-05-10 05:48:00,2017-05-22 05:48:00,2017-05-23 05:48:00,12.0,13,-1.0,3
order_008568,cust_005297,PB,delivered,2018-07-31 11:06:00,2018-08-15 11:06:00,2018-08-19 11:06:00,15.0,19,-4.0,5
order_008569,cust_004865,PE,delivered,2017-11-01 04:15:00,2017-11-15 04:15:00,2017-11-20 04:15:00,14.0,19,-5.0,3
order_008570,cust_000472,SP,delivered,2018-07-03 22:37:00,2018-07-13 22:37:00,2018-07-13 22:37:00,10.0,10,0.0,4
order_008571,cust_007703,SC,delivered,2018-03-31 07:34:00,2018-04-05 07:34:00,2018-04-13 07:34:00,5.0,13,-8.0,5
order_008572,cust_004674,RJ,delivered,2017-04-19 07:28:00,2017-04-24 07:28:00,2017-04-29 07:28:00,5.0,10,-5.0,3
order_008573,cust_009117,SP,delivered,2018-08-18 06:16:00,2018-08-26 06:16:00,2018-08-28 06:16:00,8.0,10,-2.0,3
order_008574,cust_001299,SP,delivered,2017-06-27 18:25:00,2017-06-29 18:25:00,2017-07-07 18:25:00,2.0,10,-8.0,5
order_008575,cust_001125,PE,delivered,2017-06-25 19:45:00,2017-07-10 19:45:00,2017-07-14 19:45:00,15.0,19,-4.0,5
order_008576,cust_002908,SC,delivered,2018-06-23 05:38:00,2018-06-25 05:38:00,2018-07-06 05:38:00,2.0,13,-11.0,4
order_008577,cust_006332,SP,delivered,2017-01-18 04:18:00,2017-01-24 04:18:00,2017-01-28 04:18:00,6.0,10,-4.0,3
order_008578,cust_004111,SP,delivered,2017-06-04 20:31:00,2017-06-05 20:31:00,2017-06-14 20:31:00,1.0,10,-9.0,4
order_008579,cust_000444,RN,delivered,2017-12-07 06:40:00,2017-12-27 06:40:00,2017-12-26 06:40:00,20.0,19,1.0,5
order_008580,cust_008555,SP,delivered,2018-07-02 11:56:00,2018-07-08 11:56:00,2018-07-12 11:56:00,6.0,10,-4.0,5
order_008581,cust_008935,SP,delivered,2017-03-19 14:14:00,2017-03-20 14:14:00,2017-03-29 14:14:00,1.0,10,-9.0,5
order_008582,cust_003469,RJ,delivered,2017-12-27 23:20:00,2017-12-28 23:20:00,2018-01-06 23:20:00,1.0,10,-9.0,5
order_008583,cust_004741,RO,delivered,2018-04-24 15:22:00,2018-05-10 15:22:00,2018-05-13 15:22:00,16.0,19,-3.0,5
order_008584,cust_006317,SP,delivered,2018-07-18 19:25:00,2018-07-26 19:25:00,2018-07-28 19:25:00,8.0,10,-2.0,4
order_008585,cust_003684,MA,delivered,2018-08-27 14:36:00,2018-09-07 14:36:00,2018-09-15 14:36:00,11.0,19,-8.0,5
order_008586,cust_002878,RJ,delivered,2018-06-06 11:03:00,2018-06-15 11:03:00,2018-06-16 11:03:00,9.0,10,-1.0,5
order_008587,cust_000469,PE,delivered,2018-03-19 02:30:00,2018-04-12 02:30:00,2018-04-07 02:30:00,24.0,19,5.0,4
order_008588,cust_005499,RS,delivered,2017-11-12 00:12:00,2017-11-30 00:12:00,2017-11-25 00:12:00,18.0,13,5.0,3
order_008589,cust_008503,RJ,delivered,2017-01-29 04:43:00,2017-02-16 04:43:00,2017-02-08 04:43:00,18.0,10,8.0,2
order_008590,cust_008029,SP,delivered,2018-04-23 01:37:00,2018-04-24 01:37:00,2018-05-03 01:37:00,1.0,10,-9.0,5
order_008591,cust_006672,RS,delivered,2018-09-26 04:58:00,2018-10-05 04:58:00,2018-10-09 04:58:00,9.0,13,-4.0,4
order_008592,cust_004323,DF,delivered,2018-05-09 17:55:00,2018-05-15 17:55:00,2018-05-22 17:55:00,6.0,13,-7.0,5
order_008593,cust_000988,SP,delivered,2016-10-29 04:17:00,2016-10-30 04:17:00,2016-11-08 04:17:00,1.0,10,-9.0,5
order_008594,cust_001431,MG,delivered,2017-12-04 15:16:00,2017-12-12 15:16:00,2017-12-14 15:16:00,8.0,10,-2.0,5
order_008595,cust_006696,SP,delivered,2018-02-21 01:48:00,2018-02-22 01:48:00,2018-03-03 01:48:00,1.0,10,-9.0,4
order_008596,cust_007065,SP,delivered,2018-04-11 09:57:00,2018-04-30 09:57:00,2018-04-21 09:57:00,19.0,10,9.0,1
order_008597,cust_005025,MG,delivered,2018-04-29 02:13:00,2018-04-30 02:13:00,2018-05-09 02:13:00,1.0,10,-9.0,4
order_008598,cust_007483,SP,delivered,2017-12-31 18:11:00,2018-01-01 18:11:00,2018-01-10 18:11:00,1.0,10,-9.0,4
order_008599,cust_006281,RJ,delivered,2017-06-06 00:06:00,2017-06-12 00:06:00,2017-06-16 00:06:00,6.0,10,-4.0,5
order_008600,cust_004627,SP,delivered,2018-08-31 06:44:00,2018-09-08 06:44:00,2018-09-10 06:44:00,8.0,10,-2.0,5
order_008601,cust_003440,SP,delivered,2018-04-15 08:04:00,2018-04-28 08:04:00,2018-04-25 08:04:00,13.0,10,3.0,4
order_008602,cust_005732,SP,delivered,2017-06-19 03:31:00,2017-06-28 03:31:00,2017-06-29 03:31:00,9.0,10,-1.0,4
order_008603,cust_002487,RJ,delivered,2017-09-01 04:55:00,2017-09-13 04:55:00,2017-09-11 04:55:00,12.0,10,2.0,3
order_008604,cust_008891,BA,delivered,2018-08-20 23:59:00,2018-09-06 23:59:00,2018-09-02 23:59:00,17.0,13,4.0,5
order_008605,cust_007597,SC,delivered,2018-08-02 19:43:00,2018-08-07 19:43:00,2018-08-15 19:43:00,5.0,13,-8.0,4
order_008606,cust_005152,SP,delivered,2017-11-03 07:12:00,2017-11-21 07:12:00,2017-11-13 07:12:00,18.0,10,8.0,2
order_008607,cust_007957,SC,delivered,2016-11-15 03:51:00,2016-11-25 03:51:00,2016-11-28 03:51:00,10.0,13,-3.0,3
order_008608,cust_007017,RJ,delivered,2016-11-22 10:14:00,2016-12-04 10:14:00,2016-12-02 10:14:00,12.0,10,2.0,5
order_008609,cust_004612,BA,delivered,2017-07-31 23:45:00,2017-08-10 23:45:00,2017-08-13 23:45:00,10.0,13,-3.0,4
order_008610,cust_003262,GO,delivered,2018-03-04 17:19:00,2018-03-09 17:19:00,2018-03-17 17:19:00,5.0,13,-8.0,4
order_008611,cust_004822,SP,delivered,2018-01-25 00:00:00,2018-02-01 00:00:00,2018-02-04 00:00:00,7.0,10,-3.0,3
order_008612,cust_003900,MA,delivered,2018-03-07 10:28:00,2018-03-26 10:28:00,2018-03-26 10:28:00,19.0,19,0.0,3
order_008613,cust_004364,PE,delivered,2018-04-28 23:19:00,2018-05-14 23:19:00,2018-05-17 23:19:00,16.0,19,-3.0,3
order_008614,cust_001787,SP,delivered,2016-11-01 05:04:00,2016-11-12 05:04:00,2016-11-11 05:04:00,11.0,10,1.0,4
order_008615,cust_000717,DF,delivered,2017-01-16 12:09:00,2017-02-03 12:09:00,2017-01-29 12:09:00,18.0,13,5.0,3
order_008616,cust_008912,SP,delivered,2017-10-01 05:03:00,2017-10-06 05:03:00,2017-10-11 05:03:00,5.0,10,-5.0,4
order_008617,cust_003857,PE,delivered,2017-03-28 03:06:00,2017-04-11 03:06:00,2017-04-16 03:06:00,14.0,19,-5.0,5
order_008618,cust_008062,SP,delivered,2016-12-13 15:32:00,2016-12-26 15:32:00,2016-12-23 15:32:00,13.0,10,3.0,4
order_008619,cust_002187,ES,delivered,2018-03-12 08:25:00,2018-03-28 08:25:00,2018-03-25 08:25:00,16.0,13,3.0,3
order_008620,cust_003752,SP,delivered,2018-06-23 18:51:00,2018-07-04 18:51:00,2018-07-03 18:51:00,11.0,10,1.0,5
order_008621,cust_000780,PR,delivered,2018-05-18 14:40:00,2018-05-30 14:40:00,2018-05-31 14:40:00,12.0,13,-1.0,5
order_008622,cust_000629,RJ,delivered,2018-06-24 20:59:00,2018-07-02 20:59:00,2018-07-04 20:59:00,8.0,10,-2.0,4
order_008623,cust_005729,PR,delivered,2018-03-27 19:59:00,2018-04-03 19:59:00,2018-04-09 19:59:00,7.0,13,-6.0,3
order_008624,cust_004530,MT,delivered,2018-05-08 21:32:00,2018-05-29 21:32:00,2018-05-27 21:32:00,21.0,19,2.0,3
order_008625,cust_005664,SP,delivered,2017-07-20 00:47:00,2017-07-31 00:47:00,2017-07-30 00:47:00,11.0,10,1.0,4
order_008626,cust_007621,SP,delivered,2018-09-26 04:20:00,2018-10-09 04:20:00,2018-10-06 04:20:00,13.0,10,3.0,5
order_008627,cust_003921,CE,delivered,2017-04-27 08:00:00,2017-05-24 08:00:00,2017-05-16 08:00:00,27.0,19,8.0,4
order_008628,cust_007234,SP,delivered,2017-05-28 18:15:00,2017-05-30 18:15:00,2017-06-07 18:15:00,2.0,10,-8.0,4
order_008629,cust_003312,SP,delivered,2017-08-04 02:35:00,2017-08-19 02:35:00,2017-08-14 02:35:00,15.0,10,5.0,3
order_008630,cust_002430,SP,delivered,2018-09-17 11:31:00,2018-09-29 11:31:00,2018-09-27 11:31:00,12.0,10,2.0,5
order_008631,cust_006577,SP,delivered,2018-09-24 06:46:00,2018-10-06 06:46:00,2018-10-04 06:46:00,12.0,10,2.0,5
order_008632,cust_001473,SP,delivered,2018-06-12 22:14:00,2018-06-25 22:14:00,2018-06-22 22:14:00,13.0,10,3.0,4
order_008633,cust_008671,RS,delivered,2018-03-04 04:24:00,2018-03-08 04:24:00,2018-03-17 04:24:00,4.0,13,-9.0,5
order_008634,cust_002093,CE,delivered,2017-12-15 22:01:00,2018-01-08 22:01:00,2018-01-03 22:01:00,24.0,19,5.0,4
order_008635,cust_006918,RJ,delivered,2018-09-15 11:18:00,2018-09-16 11:18:00,2018-09-25 11:18:00,1.0,10,-9.0,5
order_008636,cust_009201,MG,delivered,2018-04-15 22:04:00,2018-04-16 22:04:00,2018-04-25 22:04:00,1.0,10,-9.0,4
order_008637,cust_007910,DF,delivered,2018-09-01 22:24:00,2018-09-13 22:24:00,2018-09-14 22:24:00,12.0,13,-1.0,5
order_008638,cust_007460,SP,delivered,2017-08-28 02:55:00,2017-09-14 02:55:00,2017-09-07 02:55:00,17.0,10,7.0,3
order_008639,cust_002003,SP,delivered,2017-09-11 05:44:00,2017-09-24 05:44:00,2017-09-21 05:44:00,13.0,10,3.0,2
order_008640,cust_003992,PR,delivered,2018-07-15 19:46:00,2018-07-31 19:46:00,2018-07-28 19:46:00,16.0,13,3.0,4
order_008641,cust_002406,SP,delivered,2017-03-22 03:51:00,2017-04-03 03:51:00,2017-04-01 03:51:00,12.0,10,2.0,5
order_008642,cust_000894,MG,delivered,2018-09-02 06:21:00,2018-09-08 06:21:00,2018-09-12 06:21:00,6.0,10,-4.0,5
order_008643,cust_001576,SP,delivered,2017-12-09 17:52:00,2017-12-13 17:52:00,2017-12-19 17:52:00,4.0,10,-6.0,4
order_008644,cust_005278,RJ,delivered,2018-08-23 20:21:00,2018-08-24 20:21:00,2018-09-02 20:21:00,1.0,10,-9.0,5
order_008645,cust_000517,SP,delivered,2017-09-13 06:11:00,2017-09-24 06:11:00,2017-09-23 06:11:00,11.0,10,1.0,4
order_008646,cust_003897,SP,delivered,2018-04-27 10:55:00,2018-05-02 10:55:00,2018-05-07 10:55:00,5.0,10,-5.0,4
order_008647,cust_008054,GO,delivered,2017-11-29 11:25:00,2017-12-17 11:25:00,2017-12-12 11:25:00,18.0,13,5.0,4
order_008648,cust_005299,MG,delivered,2018-03-03 14:07:00,2018-03-12 14:07:00,2018-03-13 14:07:00,9.0,10,-1.0,5
order_008649,cust_007379,SP,delivered,2017-12-08 10:52:00,2017-12-17 10:52:00,2017-12-18 10:52:00,9.0,10,-1.0,5
order_008650,cust_001000,PR,delivered,2018-09-13 17:09:00,2018-09-14 17:09:00,2018-09-26 17:09:00,1.0,13,-12.0,2
order_008651,cust_000161,SP,canceled,2018-04-12 07:37:00,2018-04-18 07:37:00,2018-04-22 07:37:00,6.0,10,-4.0,2
order_008652,cust_008831,RJ,delivered,2017-07-02 02:19:00,2017-07-09 02:19:00,2017-07-12 02:19:00,7.0,10,-3.0,4
order_008653,cust_000729,MG,canceled,2018-08-14 11:48:00,2018-08-15 11:48:00,2018-08-24 11:48:00,1.0,10,-9.0,2
order_008654,cust_008624,MG,delivered,2017-08-09 02:19:00,2017-08-15 02:19:00,2017-08-19 02:19:00,6.0,10,-4.0,4
order_008655,cust_004080,RS,delivered,2017-10-11 17:11:00,2017-10-21 17:11:00,2017-10-24 17:11:00,10.0,13,-3.0,4
order_008656,cust_003937,RJ,delivered,2017-01-11 21:23:00,2017-01-17 21:23:00,2017-01-21 21:23:00,6.0,10,-4.0,4
order_008657,cust_001545,RJ,delivered,2018-08-09 15:59:00,2018-08-11 15:59:00,2018-08-19 15:59:00,2.0,10,-8.0,5
order_008658,cust_002937,ES,delivered,2017-08-02 21:09:00,2017-08-18 21:09:00,2017-08-15 21:09:00,16.0,13,3.0,5
order_008659,cust_004196,SP,delivered,2017-07-09 18:40:00,2017-07-15 18:40:00,2017-07-19 18:40:00,6.0,10,-4.0,5
order_008660,cust_006463,SP,delivered,2018-08-19 13:51:00,2018-08-20 13:51:00,2018-08-29 13:51:00,1.0,10,-9.0,4
order_008661,cust_001121,SP,processing,2018-06-18 13:21:00,2018-06-19 13:21:00,2018-06-28 13:21:00,1.0,10,-9.0,5
order_008662,cust_001103,DF,delivered,2017-03-12 03:46:00,2017-04-04 03:46:00,2017-03-25 03:46:00,23.0,13,10.0,4
order_008663,cust_003416,SP,delivered,2018-05-28 19:58:00,2018-06-02 19:58:00,2018-06-07 19:58:00,5.0,10,-5.0,3
order_008664,cust_005980,RS,delivered,2018-08-15 01:57:00,2018-08-16 01:57:00,2018-08-28 01:57:00,1.0,13,-12.0,5
order_008665,cust_007522,MG,delivered,2016-12-16 17:33:00,2016-12-25 17:33:00,2016-12-26 17:33:00,9.0,10,-1.0,4
order_008666,cust_001062,RJ,delivered,2018-06-29 17:39:00,2018-06-30 17:39:00,2018-07-09 17:39:00,1.0,10,-9.0,4
order_008667,cust_007470,SP,delivered,2017-12-27 09:19:00,2018-01-11 09:19:00,2018-01-06 09:19:00,15.0,10,5.0,4
order_008668,cust_008389,SP,delivered,2018-03-29 03:41:00,2018-03-30 03:41:00,2018-04-08 03:41:00,1.0,10,-9.0,5
order_008669,cust_004550,RJ,delivered,2017-12-02 09:58:00,2017-12-03 09:58:00,2017-12-12 09:58:00,1.0,10,-9.0,4
order_008670,cust_000923,DF,delivered,2018-04-16 02:20:00,2018-05-03 02:20:00,2018-04-29 02:20:00,17.0,13,4.0,5
order_008671,cust_008710,SP,delivered,2016-11-12 03:54:00,2016-11-13 03:54:00,2016-11-22 03:54:00,1.0,10,-9.0,3
order_008672,cust_003424,TO,delivered,2018-05-24 09:06:00,2018-06-12 09:06:00,2018-06-12 09:06:00,19.0,19,0.0,4
order_008673,cust_001165,MS,delivered,2016-11-11 21:22:00,2016-11-23 21:22:00,2016-11-30 21:22:00,12.0,19,-7.0,4
order_008674,cust_004643,DF,delivered,2017-11-20 11:38:00,2017-11-29 11:38:00,2017-12-03 11:38:00,9.0,13,-4.0,5
order_008675,cust_000209,RS,delivered,2017-03-23 12:39:00,2017-04-04 12:39:00,2017-04-05 12:39:00,12.0,13,-1.0,4
order_008676,cust_009058,PR,delivered,2018-06-28 12:32:00,2018-07-13 12:32:00,2018-07-11 12:32:00,15.0,13,2.0,4
order_008677,cust_003940,MG,delivered,2017-08-25 15:50:00,2017-09-11 15:50:00,2017-09-04 15:50:00,17.0,10,7.0,4
order_008678,cust_007300,SP,delivered,2017-11-19 18:20:00,2017-11-20 18:20:00,2017-11-29 18:20:00,1.0,10,-9.0,4
order_008679,cust_000175,SP,delivered,2017-11-11 12:28:00,2017-11-13 12:28:00,2017-11-21 12:28:00,2.0,10,-8.0,3
order_008680,cust_000280,SP,delivered,2018-05-30 06:46:00,2018-06-07 06:46:00,2018-06-09 06:46:00,8.0,10,-2.0,4
order_008681,cust_001011,MG,delivered,2017-11-28 05:31:00,2017-12-07 05:31:00,2017-12-08 05:31:00,9.0,10,-1.0,5
order_008682,cust_003529,MG,shipped,2018-06-08 03:53:00,2018-06-09 03:53:00,2018-06-18 03:53:00,1.0,10,-9.0,4
order_008683,cust_008408,SP,delivered,2016-12-11 22:51:00,2016-12-14 22:51:00,2016-12-21 22:51:00,3.0,10,-7.0,4
order_008684,cust_007999,CE,delivered,2017-05-05 10:55:00,2017-05-15 10:55:00,2017-05-24 10:55:00,10.0,19,-9.0,4
order_008685,cust_002910,MG,delivered,2017-12-28 20:18:00,2018-01-01 20:18:00,2018-01-07 20:18:00,4.0,10,-6.0,5
order_008686,cust_000603,RJ,delivered,2018-09-02 01:48:00,2018-09-10 01:48:00,2018-09-12 01:48:00,8.0,10,-2.0,5
order_008687,cust_000819,RS,delivered,2016-12-12 14:51:00,2016-12-25 14:51:00,2016-12-25 14:51:00,13.0,13,0.0,3
