order_id,product_id,product_category,seller_id,price,freight_value
order_010137,prod_00923,pet_shop,seller_0024,211.52,39.05
order_010138,prod_00033,telephony,seller_0215,283.18,60.02
order_010139,prod_00879,housewares,seller_0210,107.18,14.45
order_010140,prod_00276,fashion_bags_accessories,seller_0136,138.0,25.85
order_010141,prod_00439,sports_leisure,seller_0169,295.1,64.19
order_010142,prod_00067,computers_accessories,seller_0113,38.74,7.0
order_010143,prod_00124,furniture_decor,seller_0090,158.42,38.24
order_010144,prod_00364,bed_bath_table,seller_0126,242.45,45.76
order_010145,prod_00348,electronics,seller_0227,77.82,9.15
order_010146,prod_00046,telephony,seller_0178,366.65,76.73
order_010147,prod_00680,housewares,seller_0264,45.82,9.78
order_010148,prod_00577,auto,seller_0062,138.44,27.74
order_010149,prod_00255,computers_accessories,seller_0221,69.02,8.44
order_010150,prod_01089,baby,seller_0389,58.34,11.29
order_010151,prod_00613,computers_accessories,seller_0302,117.93,26.0
order_010152,prod_00813,garden_tools,seller_0199,109.77,16.87
order_010152,prod_00070,housewares,seller_0145,110.98,27.64
order_010153,prod_00886,sports_leisure,seller_0145,209.57,14.28
order_010154,prod_00080,bed_bath_table,seller_0310,139.89,33.77
order_010155,prod_00280,toys,seller_0120,51.64,10.66
order_010156,prod_00590,sports_leisure,seller_0184,129.19,30.6
order_010157,prod_00787,sports_leisure,seller_0152,160.58,11.24
order_010158,prod_00447,bed_bath_table,seller_0383,102.5,14.17
order_010158,prod_00142,sports_leisure,seller_0047,155.33,14.58
order_010159,prod_00604,bed_bath_table,seller_0192,213.76,24.62
order_010160,prod_00270,sports_leisure,seller_0333,356.26,36.88
order_010161,prod_00121,housewares,seller_0211,74.78,9.68
order_010161,prod_00607,perfumery,seller_0249,171.8,36.83
order_010161,prod_00999,auto,seller_0249,224.96,34.47
order_010162,prod_00138,telephony,seller_0189,403.56,52.93
order_010162,prod_00679,sports_leisure,seller_0115,300.96,47.99
order_010162,prod_00936,sports_leisure,seller_0357,552.07,82.62
order_010163,prod_00108,bed_bath_table,seller_0090,222.29,14.4
order_010164,prod_00715,watches_gifts,seller_0166,56.51,10.5
order_010165,prod_00347,health_beauty,seller_0311,216.36,17.38
order_010166,prod_00565,telephony,seller_0297,159.52,10.17
order_010166,prod_00140,watches_gifts,seller_0116,84.87,16.12
order_010166,prod_01069,health_beauty,seller_0213,400.09,64.39
order_010167,prod_00689,telephony,seller_0088,226.1,35.4
order_010168,prod_00829,housewares,seller_0312,124.85,12.84
order_010168,prod_00530,cool_stuff,seller_0056,410.52,68.99
order_010169,prod_00254,cool_stuff,seller_0259,504.09,105.29
order_010170,prod_00725,pet_shop,seller_0205,218.63,38.01
order_010170,prod_01136,computers_accessories,seller_0044,96.38,22.2
order_010171,prod_01182,health_beauty,seller_0089,462.99,55.99
order_010172,prod_01080,health_beauty,seller_0250,241.13,15.34
order_010172,prod_00224,sports_leisure,seller_0019,165.16,18.38
order_010172,prod_00479,health_beauty,seller_0316,496.84,113.7
order_010173,prod_00882,health_beauty,seller_0257,503.31,39.28
order_010174,prod_00094,office_furniture,seller_0313,196.42,38.55
order_010175,prod_00599,toys,seller_0280,71.94,15.5
order_010175,prod_01095,housewares,seller_0265,90.7,10.52
order_010176,prod_00372,cool_stuff,seller_0002,125.55,13.62
order_010176,prod_00933,electronics,seller_0114,40.88,7.0
order_010177,prod_00284,watches_gifts,seller_0233,25.55,7.0
order_010177,prod_00220,bed_bath_table,seller_0015,155.42,12.08
order_010178,prod_00687,health_beauty,seller_0109,499.08,87.2
order_010179,prod_00283,garden_tools,seller_0031,166.79,32.57
order_010180,prod_00747,computers_accessories,seller_0253,107.27,17.0
order_010181,prod_00708,health_beauty,seller_0234,137.16,24.81
order_010182,prod_01127,perfumery,seller_0001,492.8,83.9
order_010182,prod_00349,health_beauty,seller_0300,400.24,73.51
order_010183,prod_00737,housewares,seller_0380,67.89,8.11
order_010184,prod_00553,sports_leisure,seller_0060,138.21,27.45
order_010185,prod_00009,stationery,seller_0138,153.6,20.53
order_010186,prod_00499,sports_leisure,seller_0364,244.92,50.97
order_010186,prod_00193,sports_leisure,seller_0117,415.08,53.38
order_010187,prod_01039,pet_shop,seller_0361,171.91,31.16
order_010188,prod_00378,cool_stuff,seller_0073,509.28,121.68
order_010188,prod_00241,health_beauty,seller_0267,431.4,84.89
order_010189,prod_00826,housewares,seller_0109,106.26,22.44
order_010190,prod_00665,housewares,seller_0101,75.14,17.48
order_010191,prod_00954,auto,seller_0265,122.43,16.35
order_010192,prod_00932,perfumery,seller_0389,147.19,27.64
order_010193,prod_00366,electronics,seller_0312,100.68,7.0
order_010193,prod_00790,pet_shop,seller_0181,96.08,11.64
order_010194,prod_00154,computers_accessories,seller_0037,127.66,17.89
order_010195,prod_00422,bed_bath_table,seller_0182,107.72,17.22
order_010196,prod_01047,computers_accessories,seller_0386,42.26,8.41
order_010196,prod_00038,garden_tools,seller_0387,216.37,36.63
order_010197,prod_01096,fashion_bags_accessories,seller_0393,114.29,25.17
order_010198,prod_00678,health_beauty,seller_0073,180.78,20.09
order_010199,prod_00808,housewares,seller_0179,70.42,15.21
order_010200,prod_00735,bed_bath_table,seller_0230,64.2,7.0
order_010201,prod_00422,bed_bath_table,seller_0210,99.52,22.0
order_010202,prod_00423,garden_tools,seller_0148,291.16,28.66
order_010203,prod_00286,auto,seller_0049,246.9,44.88
order_010204,prod_00212,housewares,seller_0163,62.99,7.0
order_010205,prod_01084,computers_accessories,seller_0046,114.97,7.0
order_010206,prod_00461,telephony,seller_0127,419.52,84.18
order_010207,prod_00708,health_beauty,seller_0116,147.86,10.51
order_010208,prod_00906,furniture_decor,seller_0380,276.67,16.26
order_010209,prod_00994,telephony,seller_0143,183.86,22.92
order_010210,prod_01174,baby,seller_0221,84.34,8.24
order_010211,prod_00895,cool_stuff,seller_0145,367.62,70.57
order_010212,prod_01171,bed_bath_table,seller_0336,77.52,7.0
order_010212,prod_01026,stationery,seller_0046,55.35,7.0
order_010212,prod_00030,bed_bath_table,seller_0325,132.01,19.92
order_010213,prod_00259,telephony,seller_0001,245.31,53.4
order_010214,prod_00127,housewares,seller_0277,125.01,16.44
order_010215,prod_00898,computers_accessories,seller_0149,101.61,7.72
order_010216,prod_00682,sports_leisure,seller_0070,473.81,58.45
order_010217,prod_00468,bed_bath_table,seller_0267,126.8,7.23
order_010218,prod_00496,bed_bath_table,seller_0083,126.27,17.83
order_010219,prod_00817,computers_accessories,seller_0265,84.49,20.19
order_010219,prod_00719,sports_leisure,seller_0024,365.2,36.22
order_010220,prod_00106,telephony,seller_0260,159.74,25.86
order_010221,prod_00116,fashion_bags_accessories,seller_0024,109.04,15.25
order_010222,prod_00878,housewares,seller_0391,57.93,14.28
order_010223,prod_00062,health_beauty,seller_0323,543.02,121.69
order_010224,prod_00830,watches_gifts,seller_0141,36.83,7.0
order_010225,prod_00813,garden_tools,seller_0178,137.1,12.9
order_010226,prod_00522,sports_leisure,seller_0198,158.53,35.78
order_010227,prod_00923,pet_shop,seller_0379,216.67,11.48
order_010228,prod_00178,housewares,seller_0160,49.43,7.0
order_010229,prod_00707,toys,seller_0356,51.75,7.0
order_010230,prod_01192,fashion_bags_accessories,seller_0279,72.42,11.73
order_010230,prod_00702,pet_shop,seller_0040,264.63,50.59
order_010231,prod_00135,watches_gifts,seller_0089,58.7,7.0
order_010232,prod_00743,stationery,seller_0064,92.34,7.0
order_010233,prod_01079,housewares,seller_0318,86.55,11.1
order_010234,prod_00072,auto,seller_0234,386.28,92.29
order_010235,prod_01072,computers_accessories,seller_0055,151.53,10.18
order_010235,prod_01158,health_beauty,seller_0361,253.84,54.83
order_010236,prod_00842,stationery,seller_0169,174.67,35.4
order_010237,prod_00365,garden_tools,seller_0000,184.56,21.6
order_010238,prod_00194,housewares,seller_0240,138.09,12.74
order_010239,prod_00259,telephony,seller_0214,297.23,22.53
order_010240,prod_01055,electronics,seller_0164,60.72,8.81
order_010241,prod_00781,cool_stuff,seller_0075,570.49,79.2
order_010241,prod_00195,housewares,seller_0006,28.47,7.0
order_010242,prod_00032,auto,seller_0291,292.24,43.73
order_010243,prod_00524,toys,seller_0386,26.98,7.0
order_010244,prod_01110,watches_gifts,seller_0192,63.05,7.0
order_010244,prod_01077,telephony,seller_0171,379.92,87.96
order_010245,prod_00792,stationery,seller_0355,167.6,12.75
order_010246,prod_00747,computers_accessories,seller_0156,84.95,17.65
order_010247,prod_00121,housewares,seller_0377,60.22,9.7
order_010247,prod_01112,sports_leisure,seller_0126,313.84,74.36
order_010247,prod_00471,furniture_decor,seller_0365,144.88,22.22
order_010248,prod_00401,baby,seller_0187,78.65,13.75
order_010248,prod_00732,bed_bath_table,seller_0304,47.51,10.02
order_010248,prod_01062,housewares,seller_0231,120.75,23.71
order_010249,prod_00521,health_beauty,seller_0244,477.13,64.29
order_010250,prod_00971,bed_bath_table,seller_0238,181.82,25.02
order_010250,prod_00330,telephony,seller_0035,126.47,28.2
order_010251,prod_01163,auto,seller_0024,94.35,20.01
order_010252,prod_00530,cool_stuff,seller_0311,360.08,41.52
order_010252,prod_00341,housewares,seller_0258,43.21,7.0
order_010253,prod_00459,telephony,seller_0360,162.24,35.46
order_010253,prod_00258,computers_accessories,seller_0260,82.66,10.11
order_010254,prod_00272,bed_bath_table,seller_0155,235.63,41.42
order_010255,prod_01004,computers_accessories,seller_0269,89.22,7.16
order_010255,prod_00634,cool_stuff,seller_0317,461.27,66.14
order_010256,prod_00174,computers_accessories,seller_0006,110.64,7.0
order_010257,prod_00253,computers_accessories,seller_0040,85.66,11.8
order_010258,prod_00598,bed_bath_table,seller_0222,154.03,33.01
order_010259,prod_00223,garden_tools,seller_0131,191.27,16.91
order_010260,prod_01075,garden_tools,seller_0296,320.81,19.47
order_010261,prod_00996,telephony,seller_0339,160.08,27.5
order_010261,prod_00859,toys,seller_0324,53.77,10.17
order_010262,prod_00851,electronics,seller_0393,74.29,7.68
order_010263,prod_00292,sports_leisure,seller_0197,429.64,55.18
order_010264,prod_00596,bed_bath_table,seller_0121,95.03,15.44
order_010265,prod_01070,toys,seller_0235,49.34,10.45
order_010266,prod_01119,sports_leisure,seller_0039,142.78,8.09
order_010267,prod_00522,sports_leisure,seller_0387,114.19,11.62
order_010268,prod_00582,office_furniture,seller_0040,161.69,32.16
order_010269,prod_01192,fashion_bags_accessories,seller_0264,51.99,9.4
order_010269,prod_00161,bed_bath_table,seller_0081,76.44,11.76
order_010270,prod_00596,bed_bath_table,seller_0308,231.07,54.43
order_010271,prod_00913,housewares,seller_0309,146.88,33.82
order_010271,prod_00515,furniture_decor,seller_0260,250.76,53.1
order_010271,prod_00478,computers_accessories,seller_0364,87.15,12.34
order_010272,prod_01115,stationery,seller_0287,70.14,11.5
order_010272,prod_00094,office_furniture,seller_0378,216.62,12.79
order_010272,prod_00781,cool_stuff,seller_0302,470.19,63.55
order_010273,prod_00522,sports_leisure,seller_0297,150.04,9.55
order_010273,prod_00560,watches_gifts,seller_0181,42.74,8.03
order_010274,prod_00441,watches_gifts,seller_0384,55.15,10.54
order_010275,prod_00904,toys,seller_0217,23.9,7.0
order_010276,prod_00188,furniture_decor,seller_0101,305.67,45.58
order_010277,prod_00516,electronics,seller_0012,92.37,9.5
order_010278,prod_00862,sports_leisure,seller_0342,393.66,42.59
order_010278,prod_00338,furniture_decor,seller_0372,138.52,16.38
order_010279,prod_00120,housewares,seller_0072,87.82,19.6
order_010280,prod_00756,telephony,seller_0234,266.62,41.04
order_010280,prod_00407,construction_tools,seller_0003,105.32,16.9
order_010281,prod_00869,electronics,seller_0384,91.6,22.28
order_010282,prod_00091,sports_leisure,seller_0158,339.34,72.76
order_010282,prod_00405,bed_bath_table,seller_0344,204.24,47.13
order_010282,prod_00802,stationery,seller_0329,75.42,10.64
order_010283,prod_00912,telephony,seller_0228,366.87,53.46
order_010284,prod_00524,toys,seller_0021,23.77,7.0
order_010284,prod_00845,furniture_decor,seller_0089,210.01,22.14
order_010285,prod_00905,perfumery,seller_0180,134.82,18.49
order_010285,prod_00877,telephony,seller_0109,232.36,39.06
order_010286,prod_00563,housewares,seller_0035,40.2,7.0
order_010287,prod_01100,furniture_decor,seller_0011,324.96,66.43
order_010288,prod_00677,toys,seller_0269,47.9,9.78
order_010289,prod_00624,telephony,seller_0111,288.62,38.57
order_010290,prod_00451,pet_shop,seller_0064,229.36,49.06
order_010291,prod_01048,fashion_bags_accessories,seller_0033,44.08,7.0
order_010291,prod_00821,watches_gifts,seller_0149,26.25,7.0
order_010292,prod_00108,bed_bath_table,seller_0229,249.46,60.14
order_010293,prod_00223,garden_tools,seller_0321,174.9,25.48
order_010294,prod_00163,cool_stuff,seller_0288,330.64,66.05
order_010295,prod_01183,office_furniture,seller_0124,168.16,30.91
order_010296,prod_00478,computers_accessories,seller_0001,77.25,7.0
order_010297,prod_00072,auto,seller_0390,416.34,83.28
order_010298,prod_00860,toys,seller_0268,25.79,7.0
order_010299,prod_00570,sports_leisure,seller_0363,269.59,67.35
order_010299,prod_00853,computers_accessories,seller_0152,64.12,7.0
order_010300,prod_00082,health_beauty,seller_0060,161.48,23.1
order_010301,prod_00228,bed_bath_table,seller_0307,126.75,11.89
order_010302,prod_00147,sports_leisure,seller_0177,342.35,65.18
order_010303,prod_00748,furniture_decor,seller_0374,136.33,17.57
order_010304,prod_00196,health_beauty,seller_0004,155.03,25.24
order_010305,prod_00852,housewares,seller_0012,50.05,9.81
order_010305,prod_00112,bed_bath_table,seller_0027,105.17,8.39
order_010306,prod_00092,electronics,seller_0172,60.18,14.11
order_010306,prod_00713,housewares,seller_0041,108.66,8.64
order_010306,prod_00596,bed_bath_table,seller_0230,168.35,15.56
order_010307,prod_00123,health_beauty,seller_0095,198.61,18.98
order_010308,prod_00562,garden_tools,seller_0112,400.02,86.4
order_010309,prod_00136,stationery,seller_0169,216.18,53.02
order_010310,prod_00241,health_beauty,seller_0093,347.91,66.49
order_010311,prod_00608,telephony,seller_0155,389.53,74.73
order_010312,prod_00354,telephony,seller_0041,186.17,17.49
order_010313,prod_00764,bed_bath_table,seller_0371,110.31,25.0
order_010314,prod_00339,health_beauty,seller_0055,497.14,111.76
order_010315,prod_00369,sports_leisure,seller_0113,274.99,35.64
order_010316,prod_00863,baby,seller_0355,121.63,14.31
order_010316,prod_00096,garden_tools,seller_0169,294.75,33.14
order_010317,prod_00731,sports_leisure,seller_0105,306.15,28.16
order_010318,prod_00308,toys,seller_0381,59.59,12.61
order_010319,prod_00447,bed_bath_table,seller_0126,115.18,27.31
order_010320,prod_00299,furniture_decor,seller_0010,354.08,85.17
order_010321,prod_01096,fashion_bags_accessories,seller_0129,98.74,18.53
order_010322,prod_00377,garden_tools,seller_0074,297.49,49.99
order_010323,prod_01038,furniture_decor,seller_0074,308.14,24.77
order_010323,prod_00262,garden_tools,seller_0251,254.34,19.13
order_010323,prod_00922,perfumery,seller_0038,218.38,43.8
order_010324,prod_00427,sports_leisure,seller_0374,241.78,26.14
order_010325,prod_01107,housewares,seller_0038,118.72,20.74
order_010326,prod_00156,stationery,seller_0200,92.43,11.4
order_010327,prod_00304,housewares,seller_0025,73.18,10.48
order_010327,prod_00901,computers_accessories,seller_0087,68.53,15.81
order_010327,prod_00718,cool_stuff,seller_0217,413.08,46.14
order_010328,prod_00863,baby,seller_0382,106.65,19.88
order_010329,prod_00726,health_beauty,seller_0091,406.08,68.17
order_010330,prod_00707,toys,seller_0116,43.58,7.0
order_010331,prod_00890,cool_stuff,seller_0359,451.08,88.25
order_010332,prod_00561,watches_gifts,seller_0227,43.27,7.0
order_010333,prod_00196,health_beauty,seller_0347,161.24,25.73
order_010334,prod_00195,housewares,seller_0108,38.39,8.57
order_010335,prod_01192,fashion_bags_accessories,seller_0365,48.4,11.46
order_010336,prod_00773,garden_tools,seller_0197,286.4,58.79
order_010337,prod_00092,electronics,seller_0189,69.7,9.23
order_010338,prod_00455,health_beauty,seller_0215,409.08,70.39
order_010339,prod_00519,bed_bath_table,seller_0099,109.44,13.42
order_010340,prod_00083,bed_bath_table,seller_0136,248.64,34.76
order_010341,prod_00298,furniture_decor,seller_0111,215.0,35.77
order_010341,prod_01032,watches_gifts,seller_0150,65.67,8.32
order_010342,prod_00741,garden_tools,seller_0063,117.73,16.51
order_010343,prod_00128,watches_gifts,seller_0298,79.42,7.0
order_010344,prod_00052,bed_bath_table,seller_0164,132.85,21.42
order_010345,prod_01034,auto,seller_0350,235.62,13.13
order_010345,prod_00430,housewares,seller_0393,24.71,7.0
order_010345,prod_00853,computers_accessories,seller_0113,43.6,9.19
order_010346,prod_01153,health_beauty,seller_0042,430.06,61.58
order_010347,prod_01167,bed_bath_table,seller_0344,139.89,33.2
order_010348,prod_00855,housewares,seller_0286,45.78,7.91
order_010349,prod_00667,baby,seller_0374,129.32,23.05
order_010350,prod_00583,furniture_decor,seller_0164,102.42,11.19
order_010351,prod_00584,auto,seller_0184,137.56,18.61
order_010352,prod_00895,cool_stuff,seller_0099,383.86,95.64
order_010353,prod_00779,perfumery,seller_0376,470.41,29.13
order_010353,prod_00992,furniture_decor,seller_0209,240.43,37.79
order_010354,prod_00496,bed_bath_table,seller_0005,112.89,22.77
order_010355,prod_00126,toys,seller_0239,42.91,7.0
order_010356,prod_00305,toys,seller_0227,45.52,7.0
order_010357,prod_00768,telephony,seller_0279,486.43,108.0
